t,cmd,id,pos_deg,spd_erpm,spd_deg_s,cur_a,temp_c,err
0.2006,位置-速度 90.0 deg (最高2000 ERPM, 加速5000),43,47.4,850,26.98,0.58,35,0
0.2202,位置-速度 90.0 deg (最高2000 ERPM, 加速5000),43,48.0,950,30.16,0.00,34,0
0.2420,位置-速度 90.0 deg (最高2000 ERPM, 加速5000),43,49.3,1150,36.51,0.53,34,0
0.2602,位置-速度 90.0 deg (最高2000 ERPM, 加速5000),43,49.3,1150,36.51,0.53,34,0
0.2825,位置-速度 90.0 deg (最高2000 ERPM, 加速5000),43,51.0,1370,43.49,0.69,34,0
0.3001,位置-速度 90.0 deg (最高2000 ERPM, 加速5000),43,51.0,1370,43.49,0.69,34,0
0.3206,位置-速度 90.0 deg (最高2000 ERPM, 加速5000),43,51.9,1450,46.03,0.00,34,0
0.3406,位置-速度 90.0 deg (最高2000 ERPM, 加速5000),43,52.9,1560,49.52,0.64,34,0
0.3610,位置-速度 90.0 deg (最高2000 ERPM, 加速5000),43,53.9,1650,52.38,0.06,35,0
0.3822,位置-速度 90.0 deg (最高2000 ERPM, 加速5000),43,55.1,1760,55.87,0.48,34,0
0.4011,位置-速度 90.0 deg (最高2000 ERPM, 加速5000),43,56.2,1860,59.05,0.35,34,0
0.4201,位置-速度 90.0 deg (最高2000 ERPM, 加速5000),43,57.5,1970,62.54,0.00,34,0
0.4412,位置-速度 90.0 deg (最高2000 ERPM, 加速5000),43,58.8,2010,63.81,0.61,34,0
0.4607,位置-速度 90.0 deg (最高2000 ERPM, 加速5000),43,60.1,2040,64.76,0.32,34,0
0.4801,位置-速度 90.0 deg (最高2000 ERPM, 加速5000),43,61.4,2040,64.76,-0.04,34,0
0.5019,位置-速度 90.0 deg (最高2000 ERPM, 加速5000),43,63.9,2030,64.44,0.38,34,0
0.5205,位置-速度 90.0 deg (最高2000 ERPM, 加速5000),43,63.9,2030,64.44,0.38,34,0
0.5414,位置-速度 90.0 deg (最高2000 ERPM, 加速5000),43,65.2,2020,64.13,0.04,34,0
0.5625,位置-速度 90.0 deg (最高2000 ERPM, 加速5000),43,67.8,2010,63.81,0.47,34,0
0.5816,位置-速度 90.0 deg (最高2000 ERPM, 加速5000),43,69.1,2010,63.81,-0.06,34,0
0.6022,位置-速度 90.0 deg (最高2000 ERPM, 加速5000),43,70.4,2010,63.81,0.40,34,0
0.6204,位置-速度 90.0 deg (最高2000 ERPM, 加速5000),43,70.4,2010,63.81,0.40,34,0
0.6416,位置-速度 90.0 deg (最高2000 ERPM, 加速5000),43,72.9,2000,63.49,-0.08,35,0
0.6600,位置-速度 90.0 deg (最高2000 ERPM, 加速5000),43,72.9,2000,63.49,-0.08,35,0
0.6806,位置-速度 90.0 deg (最高2000 ERPM, 加速5000),43,74.2,2000,63.49,0.39,34,0
0.7010,位置-速度 90.0 deg (最高2000 ERPM, 加速5000),43,75.4,2000,63.49,0.45,34,0
0.7222,位置-速度 90.0 deg (最高2000 ERPM, 加速5000),43,78.0,1990,63.17,0.38,34,0
0.7418,位置-速度 90.0 deg (最高2000 ERPM, 加速5000),43,79.2,1900,60.32,0.39,34,0
0.7607,位置-速度 90.0 deg (最高2000 ERPM, 加速5000),43,79.2,1900,60.32,0.39,34,0
0.7810,位置-速度 90.0 deg (最高2000 ERPM, 加速5000),43,80.4,1810,57.46,-0.03,34,0
0.8011,位置-速度 90.0 deg (最高2000 ERPM, 加速5000),43,81.5,1710,54.29,0.59,34,0
0.8224,位置-速度 90.0 deg (最高2000 ERPM, 加速5000),43,83.5,1520,48.25,0.51,34,0
0.8401,位置-速度 90.0 deg (最高2000 ERPM, 加速5000),43,83.5,1520,48.25,0.51,34,0
0.8608,位置-速度 90.0 deg (最高2000 ERPM, 加速5000),43,84.4,1400,44.44,-0.11,34,0
0.8822,位置-速度 90.0 deg (最高2000 ERPM, 加速5000),43,86.0,1170,37.14,0.01,34,0
0.9006,位置-速度 90.0 deg (最高2000 ERPM, 加速5000),43,86.0,1170,37.14,0.01,34,0
0.9209,位置-速度 90.0 deg (最高2000 ERPM, 加速5000),43,86.7,1100,34.92,0.20,34,0
0.9411,位置-速度 90.0 deg (最高2000 ERPM, 加速5000),43,87.3,960,30.48,0.51,34,0
0.9623,位置-速度 90.0 deg (最高2000 ERPM, 加速5000),43,88.4,780,24.76,0.04,34,0
0.9817,位置-速度 90.0 deg (最高2000 ERPM, 加速5000),43,88.8,650,20.63,0.56,34,0
1.0004,位置-速度 90.0 deg (最高2000 ERPM, 加速5000),43,88.8,650,20.63,0.56,34,0
1.0203,位置-速度 90.0 deg (最高2000 ERPM, 加速5000),43,89.2,470,14.92,0.76,34,0
1.0402,位置-速度 90.0 deg (最高2000 ERPM, 加速5000),43,89.5,390,12.38,0.45,35,0
1.0628,位置-速度 90.0 deg (最高2000 ERPM, 加速5000),43,89.9,300,9.52,-0.12,34,0
1.0803,位置-速度 90.0 deg (最高2000 ERPM, 加速5000),43,89.9,300,9.52,-0.12,34,0
1.1005,位置-速度 90.0 deg (最高2000 ERPM, 加速5000),43,90.1,120,3.81,0.04,34,0
1.1201,位置-速度 90.0 deg (最高2000 ERPM, 加速5000),43,90.1,0,0.00,0.08,34,0
1.1405,位置-速度 90.0 deg (最高2000 ERPM, 加速5000),43,90.1,0,0.00,0.01,35,0
1.1606,位置-速度 90.0 deg (最高2000 ERPM, 加速5000),43,90.1,0,0.00,0.00,34,0
1.1807,位置-速度 90.0 deg (最高2000 ERPM, 加速5000),43,90.1,0,0.00,-0.03,34,0
1.2008,位置-速度 90.0 deg (最高2000 ERPM, 加速5000),43,90.1,0,0.00,-0.03,34,0
1.2206,位置-速度 90.0 deg (最高2000 ERPM, 加速5000),43,90.1,0,0.00,-0.02,34,0
1.2415,位置-速度 90.0 deg (最高2000 ERPM, 加速5000),43,90.1,0,0.00,-0.15,35,0
1.2603,位置-速度 90.0 deg (最高2000 ERPM, 加速5000),43,90.1,0,0.00,-0.15,35,0
1.2815,位置-速度 90.0 deg (最高2000 ERPM, 加速5000),43,90.0,0,0.00,-0.24,34,0
1.3011,位置-速度 90.0 deg (最高2000 ERPM, 加速5000),43,90.0,0,0.00,-0.24,34,0
1.3223,位置-速度 90.0 deg (最高2000 ERPM, 加速5000),43,90.0,0,0.00,-0.31,34,0
1.3405,位置-速度 90.0 deg (最高2000 ERPM, 加速5000),43,90.0,0,0.00,-0.31,34,0
1.3604,位置-速度 90.0 deg (最高2000 ERPM, 加速5000),43,90.0,0,0.00,-0.32,34,0
1.3805,位置-速度 90.0 deg (最高2000 ERPM, 加速5000),43,90.0,0,0.00,0.25,34,0
1.4021,位置-速度 90.0 deg (最高2000 ERPM, 加速5000),43,90.0,0,0.00,0.41,34,0
1.4219,位置-速度 90.0 deg (最高2000 ERPM, 加速5000),43,90.0,0,0.00,0.47,34,0
1.4401,位置-速度 90.0 deg (最高2000 ERPM, 加速5000),43,90.0,0,0.00,0.47,34,0
1.4613,位置-速度 90.0 deg (最高2000 ERPM, 加速5000),43,90.0,0,0.00,0.41,34,0
1.4808,位置-速度 90.0 deg (最高2000 ERPM, 加速5000),43,90.0,0,0.00,0.50,34,0
1.5008,位置-速度 90.0 deg (最高2000 ERPM, 加速5000),43,90.0,0,0.00,0.56,34,0
1.5207,位置-速度 90.0 deg (最高2000 ERPM, 加速5000),43,90.0,0,0.00,0.54,34,0
1.5406,位置-速度 90.0 deg (最高2000 ERPM, 加速5000),43,90.0,0,0.00,0.55,34,0
1.5626,位置-速度 90.0 deg (最高2000 ERPM, 加速5000),43,90.0,0,0.00,0.63,34,0
1.5802,位置-速度 90.0 deg (最高2000 ERPM, 加速5000),43,90.0,0,0.00,0.63,34,0
1.6004,位置-速度 90.0 deg (最高2000 ERPM, 加速5000),43,90.0,0,0.00,0.62,34,0
1.6226,位置-速度 90.0 deg (最高2000 ERPM, 加速5000),43,90.0,0,0.00,0.68,34,0
1.6402,位置-速度 90.0 deg (最高2000 ERPM, 加速5000),43,90.0,0,0.00,0.68,34,0
1.6606,位置-速度 90.0 deg (最高2000 ERPM, 加速5000),43,90.0,0,0.00,0.70,34,0
1.6824,位置-速度 90.0 deg (最高2000 ERPM, 加速5000),43,90.0,0,0.00,0.74,34,0
1.7019,位置-速度 90.0 deg (最高2000 ERPM, 加速5000),43,90.0,0,0.00,0.73,34,0
1.7215,位置-速度 90.0 deg (最高2000 ERPM, 加速5000),43,90.0,0,0.00,0.73,34,0
1.7415,位置-速度 90.0 deg (最高2000 ERPM, 加速5000),43,90.0,0,0.00,0.77,34,0
1.7609,位置-速度 90.0 deg (最高2000 ERPM, 加速5000),43,90.0,0,0.00,0.77,34,0
1.7808,位置-速度 90.0 deg (最高2000 ERPM, 加速5000),43,90.0,0,0.00,0.80,34,0
1.8006,位置-速度 90.0 deg (最高2000 ERPM, 加速5000),43,90.0,0,0.00,0.82,34,0
1.8215,位置-速度 90.0 deg (最高2000 ERPM, 加速5000),43,90.0,0,0.00,0.79,34,0
1.8405,位置-速度 90.0 deg (最高2000 ERPM, 加速5000),43,90.0,0,0.00,0.83,34,0
1.8613,位置-速度 90.0 deg (最高2000 ERPM, 加速5000),43,90.0,0,0.00,0.87,34,0
1.8807,位置-速度 90.0 deg (最高2000 ERPM, 加速5000),43,90.0,0,0.00,0.84,34,0
1.9021,位置-速度 90.0 deg (最高2000 ERPM, 加速5000),43,90.0,0,0.00,0.85,34,0
1.9212,位置-速度 90.0 deg (最高2000 ERPM, 加速5000),43,90.0,0,0.00,0.85,34,0
1.9410,位置-速度 90.0 deg (最高2000 ERPM, 加速5000),43,90.0,0,0.00,0.94,34,0
1.9605,位置-速度 90.0 deg (最高2000 ERPM, 加速5000),43,90.0,0,0.00,0.94,34,0
1.9810,位置-速度 90.0 deg (最高2000 ERPM, 加速5000),43,90.0,0,0.00,0.91,34,0
2.0000,位置-速度 90.0 deg (最高2000 ERPM, 加速5000),43,90.0,0,0.00,0.91,34,0
2.0218,位置-速度 90.0 deg (最高2000 ERPM, 加速5000),43,90.0,0,0.00,0.90,35,0
2.0404,位置-速度 90.0 deg (最高2000 ERPM, 加速5000),43,90.0,0,0.00,0.90,35,0
2.0607,位置-速度 90.0 deg (最高2000 ERPM, 加速5000),43,90.0,-20,-0.63,0.90,34,0
2.0810,位置-速度 90.0 deg (最高2000 ERPM, 加速5000),43,89.9,-190,-6.03,0.36,34,0
2.1003,位置-速度 90.0 deg (最高2000 ERPM, 加速5000),43,89.9,-30,-0.95,0.68,34,0
2.1221,位置-速度 90.0 deg (最高2000 ERPM, 加速5000),43,89.9,0,0.00,0.69,34,0
2.1417,位置-速度 90.0 deg (最高2000 ERPM, 加速5000),43,89.9,0,0.00,0.66,34,0
2.1623,位置-速度 90.0 deg (最高2000 ERPM, 加速5000),43,89.9,0,0.00,0.70,34,0
2.1811,位置-速度 90.0 deg (最高2000 ERPM, 加速5000),43,89.9,0,0.00,0.70,34,0
2.2002,位置-速度 90.0 deg (最高2000 ERPM, 加速5000),43,89.9,0,0.00,0.64,34,0
2.2223,位置-速度 90.0 deg (最高2000 ERPM, 加速5000),43,89.9,0,0.00,0.64,34,0
2.2412,位置-速度 90.0 deg (最高2000 ERPM, 加速5000),43,89.9,0,0.00,0.64,34,0
2.2625,位置-速度 90.0 deg (最高2000 ERPM, 加速5000),43,89.9,0,0.00,0.55,34,0
2.2806,位置-速度 90.0 deg (最高2000 ERPM, 加速5000),43,89.9,0,0.00,0.55,34,0
2.3003,位置-速度 90.0 deg (最高2000 ERPM, 加速5000),43,89.9,0,0.00,0.48,34,0
2.3216,位置-速度 90.0 deg (最高2000 ERPM, 加速5000),43,89.9,0,0.00,0.50,34,0
2.3405,位置-速度 90.0 deg (最高2000 ERPM, 加速5000),43,89.9,0,0.00,0.50,34,0
2.3603,位置-速度 90.0 deg (最高2000 ERPM, 加速5000),43,89.9,0,0.00,0.45,34,0
2.3821,位置-速度 90.0 deg (最高2000 ERPM, 加速5000),43,89.9,0,0.00,0.43,34,0
2.4027,位置-速度 90.0 deg (最高2000 ERPM, 加速5000),43,89.9,0,0.00,0.43,34,0
2.4211,位置-速度 90.0 deg (最高2000 ERPM, 加速5000),43,89.9,0,0.00,0.43,34,0
2.4426,位置-速度 90.0 deg (最高2000 ERPM, 加速5000),43,89.9,0,0.00,-0.35,34,0
2.4625,位置-速度 90.0 deg (最高2000 ERPM, 加速5000),43,89.9,0,0.00,-0.32,34,0
2.4808,位置-速度 90.0 deg (最高2000 ERPM, 加速5000),43,89.9,0,0.00,-0.32,34,0
2.5002,位置-速度 90.0 deg (最高2000 ERPM, 加速5000),43,89.9,0,0.00,0.21,34,0
2.5223,位置-速度 90.0 deg (最高2000 ERPM, 加速5000),43,89.9,0,0.00,-0.25,34,0
2.5412,位置-速度 90.0 deg (最高2000 ERPM, 加速5000),43,89.9,0,0.00,-0.25,34,0
2.5603,位置-速度 90.0 deg (最高2000 ERPM, 加速5000),43,89.9,0,0.00,-0.26,34,0
2.5807,位置-速度 90.0 deg (最高2000 ERPM, 加速5000),43,89.9,0,0.00,-0.22,34,0
2.6024,位置-速度 90.0 deg (最高2000 ERPM, 加速5000),43,89.9,0,0.00,-0.22,34,0
2.6204,位置-速度 90.0 deg (最高2000 ERPM, 加速5000),43,89.9,0,0.00,-0.22,34,0
2.6413,位置-速度 90.0 deg (最高2000 ERPM, 加速5000),43,89.9,0,0.00,-0.28,34,0
2.6614,位置-速度 90.0 deg (最高2000 ERPM, 加速5000),43,89.9,0,0.00,-0.17,34,0
2.6814,位置-速度 90.0 deg (最高2000 ERPM, 加速5000),43,89.9,0,0.00,-0.16,34,0
2.7009,位置-速度 90.0 deg (最高2000 ERPM, 加速5000),43,89.9,0,0.00,-0.16,34,0
2.7207,位置-速度 90.0 deg (最高2000 ERPM, 加速5000),43,89.9,0,0.00,-0.14,34,0
2.7410,位置-速度 90.0 deg (最高2000 ERPM, 加速5000),43,89.9,0,0.00,-0.12,34,0
2.7607,位置-速度 90.0 deg (最高2000 ERPM, 加速5000),43,89.9,0,0.00,-0.12,34,0
2.7818,位置-速度 90.0 deg (最高2000 ERPM, 加速5000),43,89.9,0,0.00,-0.10,34,0
2.8015,位置-速度 90.0 deg (最高2000 ERPM, 加速5000),43,89.9,0,0.00,-0.11,34,0
2.8222,位置-速度 90.0 deg (最高2000 ERPM, 加速5000),43,89.9,0,0.00,-0.07,34,0
2.8418,位置-速度 90.0 deg (最高2000 ERPM, 加速5000),43,89.9,0,0.00,-0.07,34,0
2.8608,位置-速度 90.0 deg (最高2000 ERPM, 加速5000),43,89.9,0,0.00,-0.07,34,0
2.8806,位置-速度 90.0 deg (最高2000 ERPM, 加速5000),43,89.9,0,0.00,0.01,34,0
2.9001,位置-速度 90.0 deg (最高2000 ERPM, 加速5000),43,89.9,0,0.00,-0.12,34,0
2.9206,位置-速度 90.0 deg (最高2000 ERPM, 加速5000),43,89.9,0,0.00,-0.05,34,0
2.9427,位置-速度 90.0 deg (最高2000 ERPM, 加速5000),43,89.9,0,0.00,-0.07,34,0
2.9605,位置-速度 90.0 deg (最高2000 ERPM, 加速5000),43,89.9,0,0.00,-0.07,34,0
2.9807,位置-速度 90.0 deg (最高2000 ERPM, 加速5000),43,89.9,0,0.00,0.01,34,0
3.0008,位置-速度 90.0 deg (最高2000 ERPM, 加速5000),43,89.9,0,0.00,0.00,34,0
3.0225,位置-速度 90.0 deg (最高2000 ERPM, 加速5000),43,89.9,0,0.00,0.00,34,0
3.0411,位置-速度 90.0 deg (最高2000 ERPM, 加速5000),43,89.9,0,0.00,0.00,34,0
3.0616,位置-速度 90.0 deg (最高2000 ERPM, 加速5000),43,90.0,40,1.27,-0.17,34,0
3.0810,位置-速度 90.0 deg (最高2000 ERPM, 加速5000),43,90.0,40,1.27,-0.17,34,0
3.1001,位置-速度 90.0 deg (最高2000 ERPM, 加速5000),43,90.0,60,1.90,0.29,34,0
3.1206,位置-速度 90.0 deg (最高2000 ERPM, 加速5000),43,90.0,0,0.00,-0.24,34,0
3.1422,位置-速度 90.0 deg (最高2000 ERPM, 加速5000),43,90.0,0,0.00,-0.30,34,0
3.1626,位置-速度 90.0 deg (最高2000 ERPM, 加速5000),43,90.0,0,0.00,0.33,34,0
3.1826,位置-速度 90.0 deg (最高2000 ERPM, 加速5000),43,90.0,0,0.00,0.28,34,0
3.2023,位置-速度 90.0 deg (最高2000 ERPM, 加速5000),43,90.0,0,0.00,-0.34,34,0
3.2200,位置-速度 90.0 deg (最高2000 ERPM, 加速5000),43,90.0,0,0.00,-0.34,34,0
3.2408,位置-速度 90.0 deg (最高2000 ERPM, 加速5000),43,90.0,0,0.00,0.36,34,0
3.2613,位置-速度 90.0 deg (最高2000 ERPM, 加速5000),43,90.0,0,0.00,0.49,34,0
3.2815,位置-速度 90.0 deg (最高2000 ERPM, 加速5000),43,90.0,0,0.00,0.48,34,0
3.3020,位置-速度 90.0 deg (最高2000 ERPM, 加速5000),43,90.0,0,0.00,0.50,34,0
3.3204,位置-速度 90.0 deg (最高2000 ERPM, 加速5000),43,90.0,0,0.00,0.50,34,0
3.3408,位置-速度 90.0 deg (最高2000 ERPM, 加速5000),43,90.0,0,0.00,0.47,34,0
3.3627,位置-速度 90.0 deg (最高2000 ERPM, 加速5000),43,90.0,0,0.00,0.58,34,0
3.3802,位置-速度 90.0 deg (最高2000 ERPM, 加速5000),43,90.0,0,0.00,0.58,34,0
3.4005,位置-速度 90.0 deg (最高2000 ERPM, 加速5000),43,90.0,0,0.00,0.57,34,0
3.4211,位置-速度 90.0 deg (最高2000 ERPM, 加速5000),43,90.0,0,0.00,0.58,34,0
3.4411,位置-速度 90.0 deg (最高2000 ERPM, 加速5000),43,90.0,0,0.00,0.63,34,0
3.4617,位置-速度 90.0 deg (最高2000 ERPM, 加速5000),43,90.0,0,0.00,0.68,34,0
3.4803,位置-速度 90.0 deg (最高2000 ERPM, 加速5000),43,90.0,0,0.00,0.68,34,0
3.5000,位置-速度 90.0 deg (最高2000 ERPM, 加速5000),43,90.0,0,0.00,0.68,34,0
3.5206,位置-速度 90.0 deg (最高2000 ERPM, 加速5000),43,90.0,0,0.00,0.65,34,0
3.5423,位置-速度 90.0 deg (最高2000 ERPM, 加速5000),43,90.0,0,0.00,0.77,34,0
3.5613,位置-速度 90.0 deg (最高2000 ERPM, 加速5000),43,90.0,0,0.00,0.75,34,0
3.5810,位置-速度 90.0 deg (最高2000 ERPM, 加速5000),43,90.0,0,0.00,0.75,34,0
3.6020,位置-速度 90.0 deg (最高2000 ERPM, 加速5000),43,90.0,0,0.00,0.79,34,0
3.6203,位置-速度 90.0 deg (最高2000 ERPM, 加速5000),43,90.0,0,0.00,0.79,34,0
3.6425,位置-速度 90.0 deg (最高2000 ERPM, 加速5000),43,90.0,0,0.00,0.79,34,0
3.6612,位置-速度 90.0 deg (最高2000 ERPM, 加速5000),43,90.0,0,0.00,0.78,34,0
3.6825,位置-速度 90.0 deg (最高2000 ERPM, 加速5000),43,90.0,0,0.00,0.84,34,0
3.7023,位置-速度 90.0 deg (最高2000 ERPM, 加速5000),43,90.0,0,0.00,0.83,34,0
3.7217,位置-速度 90.0 deg (最高2000 ERPM, 加速5000),43,90.0,0,0.00,0.85,34,0
3.7412,位置-速度 90.0 deg (最高2000 ERPM, 加速5000),43,90.0,0,0.00,0.91,34,0
3.7605,位置-速度 90.0 deg (最高2000 ERPM, 加速5000),43,90.0,0,0.00,0.91,34,0
3.7813,位置-速度 90.0 deg (最高2000 ERPM, 加速5000),43,90.0,0,0.00,0.83,34,0
3.8020,位置-速度 90.0 deg (最高2000 ERPM, 加速5000),43,90.0,0,0.00,0.85,34,0
3.8218,位置-速度 90.0 deg (最高2000 ERPM, 加速5000),43,90.0,0,0.00,0.84,34,0
3.8401,位置-速度 90.0 deg (最高2000 ERPM, 加速5000),43,90.0,0,0.00,0.84,34,0
3.8605,位置-速度 90.0 deg (最高2000 ERPM, 加速5000),43,90.0,0,0.00,0.90,34,0
3.8808,位置-速度 90.0 deg (最高2000 ERPM, 加速5000),43,90.0,-10,-0.32,0.88,34,0
3.9020,位置-速度 90.0 deg (最高2000 ERPM, 加速5000),43,89.9,-10,-0.32,0.73,34,0
3.9208,位置-速度 90.0 deg (最高2000 ERPM, 加速5000),43,89.9,-10,-0.32,0.73,34,0
3.9414,位置-速度 90.0 deg (最高2000 ERPM, 加速5000),43,89.9,0,0.00,0.68,34,0
3.9607,位置-速度 90.0 deg (最高2000 ERPM, 加速5000),43,89.9,0,0.00,0.68,34,0
3.9813,位置-速度 90.0 deg (最高2000 ERPM, 加速5000),43,89.9,0,0.00,0.64,34,0
4.0010,位置-速度 90.0 deg (最高2000 ERPM, 加速5000),43,89.9,0,0.00,0.65,34,0
4.0214,位置-速度 90.0 deg (最高2000 ERPM, 加速5000),43,89.9,0,0.00,0.63,34,0
4.0414,位置-速度 90.0 deg (最高2000 ERPM, 加速5000),43,89.9,0,0.00,0.60,34,0
4.0621,位置-速度 90.0 deg (最高2000 ERPM, 加速5000),43,89.9,0,0.00,0.57,34,0
4.0825,位置-速度 90.0 deg (最高2000 ERPM, 加速5000),43,89.9,0,0.00,0.54,34,0
4.1002,位置-速度 90.0 deg (最高2000 ERPM, 加速5000),43,89.9,0,0.00,0.54,34,0
4.1221,位置-速度 90.0 deg (最高2000 ERPM, 加速5000),43,89.9,0,0.00,0.50,34,0
4.1404,位置-速度 90.0 deg (最高2000 ERPM, 加速5000),43,89.9,0,0.00,0.50,34,0
4.1607,位置-速度 90.0 deg (最高2000 ERPM, 加速5000),43,89.9,0,0.00,0.49,34,0
4.1825,位置-速度 90.0 deg (最高2000 ERPM, 加速5000),43,89.9,0,0.00,0.45,34,0
4.2007,位置-速度 90.0 deg (最高2000 ERPM, 加速5000),43,89.9,0,0.00,0.45,34,0
4.2221,位置-速度 90.0 deg (最高2000 ERPM, 加速5000),43,89.9,0,0.00,0.36,35,0
4.2401,位置-速度 90.0 deg (最高2000 ERPM, 加速5000),43,89.9,0,0.00,0.36,35,0
4.2618,位置-速度 90.0 deg (最高2000 ERPM, 加速5000),43,89.9,0,0.00,-0.37,34,0
4.2807,位置-速度 90.0 deg (最高2000 ERPM, 加速5000),43,89.9,0,0.00,-0.37,34,0
4.3013,位置-速度 90.0 deg (最高2000 ERPM, 加速5000),43,89.9,0,0.00,0.21,35,0
4.3203,位置-速度 90.0 deg (最高2000 ERPM, 加速5000),43,89.9,0,0.00,0.21,35,0
4.3400,位置-速度 90.0 deg (最高2000 ERPM, 加速5000),43,89.9,0,0.00,0.28,34,0
4.3611,位置-速度 90.0 deg (最高2000 ERPM, 加速5000),43,89.9,0,0.00,-0.24,34,0
4.3810,位置-速度 90.0 deg (最高2000 ERPM, 加速5000),43,89.9,0,0.00,-0.27,34,0
4.4015,位置-速度 90.0 deg (最高2000 ERPM, 加速5000),43,89.9,0,0.00,-0.21,34,0
4.4213,位置-速度 90.0 deg (最高2000 ERPM, 加速5000),43,89.9,0,0.00,-0.21,34,0
4.4402,位置-速度 90.0 deg (最高2000 ERPM, 加速5000),43,89.9,0,0.00,-0.21,34,0
4.4621,位置-速度 90.0 deg (最高2000 ERPM, 加速5000),43,89.9,0,0.00,-0.22,34,0
4.4806,位置-速度 90.0 deg (最高2000 ERPM, 加速5000),43,89.9,0,0.00,-0.22,34,0
4.5004,位置-速度 90.0 deg (最高2000 ERPM, 加速5000),43,89.9,0,0.00,-0.12,34,0
4.5200,位置-速度 90.0 deg (最高2000 ERPM, 加速5000),43,89.9,0,0.00,-0.12,34,0
4.5412,位置-速度 90.0 deg (最高2000 ERPM, 加速5000),43,89.9,0,0.00,-0.13,34,0
4.5604,位置-速度 90.0 deg (最高2000 ERPM, 加速5000),43,89.9,0,0.00,-0.14,34,0
4.5806,位置-速度 90.0 deg (最高2000 ERPM, 加速5000),43,89.9,0,0.00,-0.08,34,0
4.6005,位置-速度 90.0 deg (最高2000 ERPM, 加速5000),43,89.9,0,0.00,-0.03,34,0
4.6225,位置-速度 90.0 deg (最高2000 ERPM, 加速5000),43,89.9,0,0.00,-0.10,34,0
4.6421,位置-速度 90.0 deg (最高2000 ERPM, 加速5000),43,89.9,0,0.00,-0.06,34,0
4.6625,位置-速度 90.0 deg (最高2000 ERPM, 加速5000),43,89.9,0,0.00,-0.05,34,0
4.6802,位置-速度 90.0 deg (最高2000 ERPM, 加速5000),43,89.9,0,0.00,-0.05,34,0
4.7021,位置-速度 90.0 deg (最高2000 ERPM, 加速5000),43,89.9,0,0.00,-0.04,34,0
4.7204,位置-速度 90.0 deg (最高2000 ERPM, 加速5000),43,89.9,0,0.00,-0.04,34,0
4.7415,位置-速度 90.0 deg (最高2000 ERPM, 加速5000),43,89.9,0,0.00,-0.02,34,0
4.7618,位置-速度 90.0 deg (最高2000 ERPM, 加速5000),43,89.9,0,0.00,0.00,34,0
4.7809,位置-速度 90.0 deg (最高2000 ERPM, 加速5000),43,89.9,0,0.00,0.00,34,0
4.8009,位置-速度 90.0 deg (最高2000 ERPM, 加速5000),43,89.9,0,0.00,-0.01,34,0
4.8214,位置-速度 90.0 deg (最高2000 ERPM, 加速5000),43,89.9,0,0.00,-0.01,34,0
4.8419,位置-速度 90.0 deg (最高2000 ERPM, 加速5000),43,89.9,0,0.00,-0.04,34,0
4.8607,位置-速度 90.0 deg (最高2000 ERPM, 加速5000),43,89.9,0,0.00,-0.04,34,0
4.8826,位置-速度 90.0 deg (最高2000 ERPM, 加速5000),43,89.9,10,0.32,-0.10,34,0
4.9003,位置-速度 90.0 deg (最高2000 ERPM, 加速5000),43,89.9,10,0.32,-0.10,34,0
4.9222,位置-速度 90.0 deg (最高2000 ERPM, 加速5000),43,90.0,30,0.95,-0.27,34,0
4.9406,位置-速度 90.0 deg (最高2000 ERPM, 加速5000),43,90.0,30,0.95,-0.27,34,0
4.9607,位置-速度 90.0 deg (最高2000 ERPM, 加速5000),43,90.0,0,0.00,-0.18,34,0
4.9803,位置-速度 90.0 deg (最高2000 ERPM, 加速5000),43,90.0,0,0.00,-0.23,35,0
0.0000,位置-速度 135.0 deg (最高2000 ERPM, 加速5000),43,90.0,0,0.00,0.00,34,0
0.0200,位置-速度 135.0 deg (最高2000 ERPM, 加速5000),43,90.0,0,0.00,-0.16,34,0
0.0402,位置-速度 135.0 deg (最高2000 ERPM, 加速5000),43,90.0,0,0.00,-0.17,35,0
0.0603,位置-速度 135.0 deg (最高2000 ERPM, 加速5000),43,90.1,20,0.63,0.04,35,0
0.0822,位置-速度 135.0 deg (最高2000 ERPM, 加速5000),43,90.3,460,14.60,0.00,35,0
0.1003,位置-速度 135.0 deg (最高2000 ERPM, 加速5000),43,90.3,460,14.60,0.00,35,0
0.1207,位置-速度 135.0 deg (最高2000 ERPM, 加速5000),43,91.0,610,19.37,0.55,35,0
0.1426,位置-速度 135.0 deg (最高2000 ERPM, 加速5000),43,91.4,600,19.05,0.46,35,0
0.1604,位置-速度 135.0 deg (最高2000 ERPM, 加速5000),43,91.4,600,19.05,0.46,35,0
0.1806,位置-速度 135.0 deg (最高2000 ERPM, 加速5000),43,91.9,780,24.76,-0.05,35,0
0.2005,位置-速度 135.0 deg (最高2000 ERPM, 加速5000),43,92.4,860,27.30,0.35,35,0
0.2212,位置-速度 135.0 deg (最高2000 ERPM, 加速5000),43,93.7,1020,32.38,0.07,35,0
0.2403,位置-速度 135.0 deg (最高2000 ERPM, 加速5000),43,93.7,1020,32.38,0.07,35,0
0.2604,位置-速度 135.0 deg (最高2000 ERPM, 加速5000),43,94.4,1160,36.83,0.42,35,0
0.2803,位置-速度 135.0 deg (最高2000 ERPM, 加速5000),43,95.2,1250,39.68,0.39,35,0
